,benzina_eur_l,diesel_eur_l
2025-07-28,0.8300840133456606,0.8228484141978535
2025-08-04,0.8729967304496971,0.8443211663182719
2025-08-11,0.8408034194905603,0.8014096019080542
2025-08-18,0.8407133000174173,0.8013237047656051
2025-08-25,0.8621382636655949,0.817390139335477
2025-09-01,0.8407133000174173,0.785246318948539
2025-09-08,0.828154299491026,0.8777122957406912
2025-09-15,0.8620689655172414,0.8280416901106556
2025-09-22,0.862196020633751,0.8281637301534134
2025-09-29,0.851351713420679,0.8494761943037805
2025-10-06,0.851112271820215,0.8170945665421135
2025-10-13,0.861664948246542,0.8276536200640058
2025-10-20,0.8723421348615501,0.8061967757484871
2025-10-27,0.8722253460786676,0.8489303023000508
2025-11-03,0.8617226418126305,0.8598478761583374
2025-11-10,0.8617688022284122,0.8920344975358903
2025-11-17,0.872353815460011,0.8704792255265589
2025-11-24,0.8508387891446092,0.8918075805652622
2025-12-01,0.8294616198267436,0.8168757615113741
2025-12-08,0.8187392887746359,0.8275760497000857
2025-12-15,0.7971460698222318,0.795272006853716
2025-12-22,0.7864160843841191,0.7845420715872888
2025-12-29,0.79727,0.7954
2026-01-05,0.797242117946315,0.8060780507396748
2026-01-12,0.7862476914429485,0.7950804314659672
2026-01-19,0.7970073744930872,0.8165477735990471
2026-01-26,0.8081362650312005,0.8276868689573903
2026-02-02,0.8079956085739916,0.8489643999946446
2026-02-09,0.829406094360842,0.8275317303057892
2026-02-16,0.81853,0.8166599999999999
2026-02-23,0.8399480637691247,0.8594910784799282
2026-03-02,0.8505996359353251,0.8701413427561838
2026-03-09,0.9363120415484286,1.12718852064036
2026-03-16,1.0325214132762313,1.2019539614561026
2026-03-23,1.0862435916313062,1.3413736329928923
2026-03-30,1.0752472332624086,1.3196033562166287
2026-04-06,1.1073937771830045,1.3303445968551357
2026-04-13,1.0752472332624086,1.3088977210379114
2026-04-20,1.0644418872266974,1.2124334305670779
